dataset,model,drift_type,intensity,xai_method,clean_acc,drifted_acc,SSIM,IoU,MSE,Pearson,Cosine,IoU@0.3,IoU@0.5,IoU@0.7,SSIM_ci_low,SSIM_ci_high,SSIM_wilcoxon_p,SSIM_paired_t_p,SSIM_cohens_d,IoU_ci_low,IoU_ci_high,IoU_wilcoxon_p,IoU_cohens_d,n_images,KS_p,AD_p,Welch_p,Wilcoxon_p
tiny_imagenet,shufflenet_v2,noise,0.5,gradcam_vs_gradcampp,0.5375,0.003125,0.23079426322113045,,,,,,,,,,3.726350887940466e-90,,1.25014364158908,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.0,gradcam,0.5375,0.5375,1.0,0.95625,0.0,0.95625,0.95625,0.95625,0.95625,0.95625,1.0,1.0,1.0,1.0,0.0,0.9390625,0.971875,1.2131545083660686e-07,0.21372914414937313,640,1.0,0.25,1.0,1.0
tiny_imagenet,shufflenet_v2,blur,0.0,gradcampp,0.5375,0.5375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,640,1.0,0.25,1.0,1.0
tiny_imagenet,shufflenet_v2,blur,0.0,gradcam_vs_gradcampp,0.5375,0.5375,0.0,,,,,,,,,,1.0,,0.0,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,1e-06,gradcam,0.5375,0.2828125,0.3085315663413906,0.20662150842142646,0.10956225213174094,0.22765263922118897,0.4967087631976222,0.2735318704762505,0.20662150842142646,0.17214407944148696,0.28674795404555636,0.3295854214968056,1.1593246577307139e-105,2.8862507281684076e-281,2.542095155563762,0.18738108480492396,0.22544347751174024,2.6208927322897437e-107,3.1965579894693823,640,6.689344305403558e-19,0.001,1.6690954908659122e-06,8.728276482243816e-07
tiny_imagenet,shufflenet_v2,blur,1e-06,gradcampp,0.5375,0.2828125,0.6356531369724546,0.47648207409742555,0.040676546376153054,0.6439475974294158,0.9251685221021899,0.6610714369671202,0.47648207409742555,0.37585594371200093,0.6200294160917613,0.650669092184594,1.7709580491810596e-106,6.119145468990142e-208,1.8440568046291468,0.460416964195694,0.49263499675813593,1.7709556159034997e-106,2.546733546766685,640,2.70127772805808e-236,0.001,0.0,0.0
tiny_imagenet,shufflenet_v2,blur,1e-06,gradcam_vs_gradcampp,0.5375,0.2828125,0.327121570631064,,,,,,,,,,3.8568653471315096e-94,,1.3858027693682748,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,1e-05,gradcam,0.5375,0.2828125,0.3085315663413906,0.20662150842142646,0.10956225213174094,0.22765263922118897,0.4967087631976222,0.2735318704762505,0.20662150842142646,0.17214407944148696,0.28674795404555636,0.3295854214968056,1.1593246577307139e-105,2.8862507281684076e-281,2.542095155563762,0.18738108480492396,0.22544347751174024,2.6208927322897437e-107,3.1965579894693823,640,6.689344305403558e-19,0.001,1.6690954908659122e-06,8.728276482243816e-07
tiny_imagenet,shufflenet_v2,blur,1e-05,gradcampp,0.5375,0.2828125,0.6356531369724546,0.47648207409742555,0.040676546376153054,0.6439475974294158,0.9251685221021899,0.6610714369671202,0.47648207409742555,0.37585594371200093,0.6200294160917613,0.650669092184594,1.7709580491810596e-106,6.119145468990142e-208,1.8440568046291468,0.460416964195694,0.49263499675813593,1.7709556159034997e-106,2.546733546766685,640,2.70127772805808e-236,0.001,0.0,0.0
tiny_imagenet,shufflenet_v2,blur,1e-05,gradcam_vs_gradcampp,0.5375,0.2828125,0.327121570631064,,,,,,,,,,3.8568653471315096e-94,,1.3858027693682748,,,,,640,,,,
tiny_imagenet,shufflenet_v2,blur,0.0001,gradcam,0.5375,0.2828125,0.3085315663413906,0.20662150842142646,0.10956225213174094,0.22765263922118897,0.4967087631976222,0.2735318704762505,0.20662150842142646,0.17214407944148696,0.28674795404555636,0.3295854214968056,1.1593246577307139e-105,2.8862507281684076e-281,2.542095155563762,0.18738108480492396,0.22544347751174024,2.6208927322897437e-107,3.1965579894693823,640,6.689344305403558e-19,0.001,1.6690954908659122e-06,8.728276482243816e-07
